name,description,category,address,city,availability,rating,image1,image2,image3
Gutwala Park Faisalabad,"Sprawling, forested nature center with wildlife & botanical gardens, lakes & rides for children.",Wildlife Park,"F6F6+G3P, Lahore - Sheikhupura - Faisalabad Rd, Faisalabad, Punjab",Faisalabad,Closed. Opens 5am,4.3,https://lh3.googleusercontent.com/p/AF1QipNhkiem3acrrOzIKXgawR_cuB61pl3b0GUL2u0N=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNhaTObwFSGIPKysLd7OiNdOlh7usSC3JesoMn0=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMzpMDw21JMBlGbo0IziWeyfFf_VL670DPotBCh=s294-w294-h220-k-no
D Ground Park,Not Available,Park and Garden,"C456+494, Shahr-e-Faisal, D Ground Block D People's Colony No 1, Faisalabad, Punjab",Faisalabad,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipPh5VKcDIISmgBbZYzMPn9-wdR-JporPBine8DX=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMgokGYCRhP_EHABZZMQ3XqXz8L4cg3U_p8kN8P=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMCsDGySKJB_NIPw0Ky2w8Eibk_pmO-x-CxtZzY=s294-w294-h220-k-no
Government College University Faisalabad,Not Available,Public university,"Kotwali Rd, Gurunanakpura, Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 9am,4.3,https://lh3.googleusercontent.com/p/AF1QipOcOCDsy7YWpf7BsZOtbPX2-YUtMuTEgzayuh--=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN9fA-NoTQBHlzpbkjd9sfC4Erdwg561NZn9CEC=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPQJcrLb-lVC7J3JB_XaeRyk0kQjIcKLpT4kD5E=s294-w294-h220-k-no
Kohinoor Plaza I,Not Available,Shopping Centre,"kohinoor plaza, Jaranwala Rd, Kohinoor City, Faisalabad, Punjab 38000",Faisalabad,Closes soon. 11pm. Opens 10am,4.2,https://lh3.googleusercontent.com/p/AF1QipNioFe3vEf09JN3t9B566L2DO_faQ0STp74EtIK=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNNGfts4qBXLVEUXLjnGtHI5ZGWAg_ZJIAl1Rhp=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMJ7HegZSMrS0yh3wNvi9ULrUYfRb7LAjGlAuRr=s294-w294-h220-k-no
Lyallpur Museum Faisalabad,Not Available,Museum,"C3CM+56F, MA Jinnah Rd, Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipNDJ36S6ZS6thVJxnedVCByaFK1OzlgeCFZ6F21=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMVPKphW5vTYexK_fMDLstGsgU6fN1YvLFQ3ECh=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPPWWtKjpkt-M3D-n2SQJwb3tLoCBM3c_P7kFhQ=s294-w294-h220-k-no
Clock Tower Faisalabad,"Iconic clock tower built by the British in the early 1900s, at the center of several bazaars.",Historical landmark,"Ghanta Ghar, CHOWK, Clock Tower, Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 10am,4.6,https://lh3.googleusercontent.com/p/AF1QipOT1G8GsiSjrPEGpF0eGjcL0P9ZrsLOi7fDYH3z=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPLk3ibbRjVKyeQk5ZlB9H5zUk-IQwet5avqAs6=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN979kuTKGWRhdRL6G1ZfUICXUmONKkjq3jucoM=s294-w294-h220-k-no
University of Agriculture,Not Available,University,"Jail road chak #212 city Narrwala road near Gulberq police station Rajay wala, Sidhu Pura Rd, Ghulam Muhammad Abad, faiz, Faisalabad, 38000",Faisalabad,Closed. Opens 8am,4.2,https://lh3.googleusercontent.com/p/AF1QipMvglTNHVP1CMM6pvhCL5yBQdWHuE93hIR_o8KL=s220-w165-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMIUMEi9zdqrNbajDowOCGkySD9rLXrK4yeAXOa=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP8pd-mMtbFp-PdOP5SyvntN5DkyQn5RMKviabK=s680-w680-h510
Municipal Corporation Library,Not Available,Public library,"C39F+99W, Kotwali Rd, Dhobi Ghat Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 9am,4.4,https://lh3.googleusercontent.com/p/AF1QipMxUyiqMW1LcC0EdP4BZ3w_dChhPBpwsaOAJICW=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNmt05dylT82PdtVUBpSQrFbt6zrN5n63jZ3Jg9=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMrZXCqE1v0XtJQEdMblab9gGzSWkvm2GTpsAfO=s294-w294-h220-k-no
The Grand Central Mall,Not Available,Shopping Centre,"The Grand Central mall, W Canal Rd, Jahan E Andalus, Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 9am,4.7,https://lh3.googleusercontent.com/p/AF1QipNxbP2LzTGRHmZQGIt1A94JWM-FIUTYYZKqKwe-=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPaFq4rR-5TYBscXxVDAyozJxF9L6VDzNpyTcpe=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOtpOuGx4HW5027FNPWj_x5_cNL6uOLnZAGmB_7=s220-w165-h220-k-no
The Artist Lounge,Not Available,Art studio,"ground, Zia book seller D, colony, peoples, Faisalabad, 38000",Faisalabad,Closed. Opens 12pm,4.8,https://lh3.googleusercontent.com/p/AF1QipMLDXuNJ7FQ4s0v4ubzSUT7K4weu_UA4_wuLeEy=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOSxmsN6cKK9ybSCSOtOY6UDmXm5FH5BQnYzMQ8=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNBlg7AwlrkRJqVSKfFDXBmxe6c8q6WoIsCG9C6=s294-w294-h220-k-no
Gumti Fountain,Monumental Raj-era fountain & busy traffic circle with a domed red-&-white neoclassical vestibule.,Monument,"Gumti Chowk, Faisalabad, Punjab",Faisalabad,Not Available,4.469879518072289,https://lh3.googleusercontent.com/p/AF1QipP7f3k8LuRcc0YNulCLyyDlnVir7o5nG_WXBxfu=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipO5q7mvJ_bbnv9JPqANofDNCSCuKms7lAgWgV4z=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPRAUxQds8K7Hlweo45Z8k_Z4IpmfkIg6lacYjD=s294-w294-h220-k-no
Iqbal Cricket Stadium,Not Available,Cricket Ground,"C3MP+F8V, New Civil Lines, Civil Lines, Faisalabad, Punjab",Faisalabad,Closed. Opens 10:30am,4.4,https://lh3.googleusercontent.com/p/AF1QipOGVsdpd8oyNcRvMuHwmjfwv7psVv6r0xO-RgEv=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPB_Y4fR1HWC8l6SkCieeZonYtgRXTGL1eSZLZl=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP7-g9NbVEpWN0x_gvBTlsfP53CghDS1UsYQi24=s294-w294-h220-k-no
Kaleem Shaheed Park,Not Available,Park and Garden,"Narwala Rd, Faisalabad, Punjab",Faisalabad,Closes soon. 11pm. Opens 5am,4.3,https://lh3.googleusercontent.com/p/AF1QipO1JsEZKTupjjBlKK7D3v2PUOFjVLg3o-y9QWXE=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN-_HXHMegJawIPGPSo0y44PWzHZQvvMjapwa6r=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipN0NR5NBwzPisvbDwIZr9XWhac8FB2J6oChePO1=s294-w294-h220-k-no
Sindbad Wonderland,Not Available,Amusement Park,"C3MP+PVW, New Civil Lines, Civil Lines, Faisalabad, Punjab 54000",Faisalabad,Closes soon. 11:30pm. Opens 3pm,4.2,https://lh3.googleusercontent.com/p/AF1QipNkgU6mgHdm3KLQ-fyzv6BTkkjg6Lw_mBZnyTri=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOfDETmRyhVdXruTikt2MLUZgcSCRN5uM-QkNO6=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMtmwpSog7TYuSkMqVfQtqOBuOoa2b2qQIBwgUh=s294-w294-h220-k-no
Mister Snooker Lounge & Bar,Not Available,Sports club,"Misaq Ul Mall, Lahore - Sheikhupura - Faisalabad Rd, Faisalabad",Faisalabad,Open. Closes 4am,4.4,https://lh3.googleusercontent.com/p/AF1QipPoudNLtQLBXtIoiiTlrciUTPfV8eSngffMASFQ=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipPQlX4J8ImN2vW5dlso1kmSudEU4SyCUTo9KPt9=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOp7DRqKOnGsTrDlRTYmjxz4xHq_p0akM1nkakQ=s294-w294-h220-k-no
Sir Charles James Lyall Monument,Not Available,Historical landmark,"Sir Charles James Monument, Civil Lines, Faisalabad, Punjab",Faisalabad,Not Available,4.5,https://lh3.googleusercontent.com/p/AF1QipNrX8XLtsLu2lT6-kESXikHxkcEouru5b3GrKw=s220-w220-h220-k-no,Not Available,Not Available
Fun Dunya Faisalabad,Not Available,Amusement Park,"C22P+F7H, Fun Dunya Amusement Park Model Bazaar, Jhang Road, Service Ln, Model Bazaar Faisalabad, Punjab 38000",Faisalabad,Open. Closes 12am,4.2,https://lh3.googleusercontent.com/p/AF1QipP6g-Yo8k6D7wtVw9JYVUHmq-oxXKLDWIBhglc=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOh-AnhnkO2b54AE0icT7HcthMnRPgOhYJPsjHr=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipNLziEQQXP4gxZNpuh-AwDCxpYVIzSqyViQoIx_=s294-w294-h220-k-no
Deccan Park,Not Available,Park and Garden,"93M9+FV3, Block A Samanabad, Faisalabad, Punjab",Faisalabad,Closed. Opens 5am,4.4,https://lh3.googleusercontent.com/p/AF1QipNSGllIc0FQJpqT9bWxcg0F3PiA7eEac7W_QBdl=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOgIEZqxr7ZPlHUDOnAeQWyTB_c9QJ5r7F4kQuw=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipMPVvgvRJQWkAigq6XjgmglJS5eUP9A4ERZ0RMJ=s294-w294-h220-k-no
Hockey Stadium Faisalabad,"The Faisalabad Hockey Stadium is a multi-use stadium in Faisalabad, Pakistan. It is currently used mostly for field hockey matches. It is the third-largest hockey stadium in Pakistan having a capacity of 25,000.",Stadium,"C498+25F, Madina Town, Faisalabad, Punjab 38000",Faisalabad,Not Available,4.1,https://lh3.googleusercontent.com/p/AF1QipPeMS3uCdRBN0QUltduKVkejgTD_41GnChHlLU=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPOJSCDngNEctb-G7VCHq2SpJRetxNTOooHwXXp=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipORj8TLE_c1DiDpx0dxiRVZWTutLhoExr2J_52V=s680-w680-h510
Pahari Ground,Not Available,Park and Garden,"93WW+GPR, Hakeem Sultan Ahmad Dawoodi Rd, Block A Peoples Colony 2, Faisalabad, Punjab 38000",Faisalabad,Closed. Opens 4:30am,4.3,https://lh3.googleusercontent.com/p/AF1QipO7c-6AWmFzI6HIY8Eby73DfJ8TIe_lMOKLS5LA=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipP7zaWEeBIuxJ8YTx7LPcUzPrmbzkpGvi08L3Go=s294-w294-h220-k-no,https://lh3.googleusercontent.com/p/AF1QipOKB1PQ-ejha07po2kYOEk2j3Hnxnjl2kdOHa6v=s294-w294-h220-k-no
